UTC_time,CH4_ppb_asrc,CO2_ppm_asrc,CO_ppb_asrc,CH4_ppb_rutgers,CO2_ppm_rutgers,CO_ppb_rutgers
2024-04-24 19:00:00,NA,NA,NA,2033.87,428.87,144.34
2024-04-24 20:00:00,NA,NA,NA,2029.98,428.66,144.56
2024-04-24 21:00:00,NA,NA,NA,2028.57,429.43,143.42
2024-04-24 22:00:00,NA,NA,NA,2030.15,430.73,151.26
2024-04-24 23:00:00,NA,NA,NA,2030.72,431.88,151.64
2024-04-25 00:00:00,NA,NA,NA,2032.34,432.92,151.74
2024-04-25 01:00:00,NA,NA,NA,2037.58,433.99,149.33
2024-04-25 02:00:00,NA,NA,NA,2045.21,436.68,154.91
2024-04-25 03:00:00,NA,NA,NA,2048.15,437.94,153.96
2024-04-25 04:00:00,NA,NA,NA,2038.52,435.79,143.96
2024-04-25 05:00:00,NA,NA,NA,2036.83,436.04,142.2
2024-04-25 06:00:00,NA,NA,NA,2035.03,435.16,137.92
2024-04-25 07:00:00,NA,NA,NA,2040.21,436.27,138.71
2024-04-25 08:00:00,NA,NA,NA,2038.28,435.38,136.99
2024-04-25 09:00:00,NA,NA,NA,2033.85,435.28,136.32
2024-04-25 10:00:00,NA,NA,NA,2038.88,436.56,140.85
2024-04-25 11:00:00,NA,NA,NA,2046.09,439.68,171.36
2024-04-25 12:00:00,NA,NA,NA,2047.45,439.43,177.05
2024-04-25 13:00:00,NA,NA,NA,2046.14,441.05,190.49
2024-04-25 14:00:00,NA,NA,NA,2069.81,444.95,194.26
2024-04-25 15:00:00,NA,NA,NA,2071.47,440.42,184.13
2024-04-25 16:00:00,NA,NA,NA,2062.59,438.3,177.58
2024-04-25 17:00:00,NA,NA,NA,2074.74,438.6,172.98
2024-04-25 18:00:00,NA,NA,NA,2132.94,439.32,180.54
2024-04-25 19:00:00,NA,NA,NA,2123.6,440.49,187.07
2024-04-25 20:00:00,NA,NA,NA,2179.73,441.24,195.83
2024-04-25 21:00:00,NA,NA,NA,2085.62,442.94,192.93
2024-04-25 22:00:00,NA,NA,NA,2082.86,444.39,203
2024-04-25 23:00:00,NA,NA,NA,2041.49,436.62,183.78
2024-04-26 00:00:00,NA,NA,NA,2055.96,437.46,183.59
2024-04-26 01:00:00,NA,NA,NA,2033.82,438.33,177.09
2024-04-26 02:00:00,NA,NA,NA,2036.69,439.79,173.16
2024-04-26 03:00:00,NA,NA,NA,2037.41,440.02,164.18
2024-04-26 04:00:00,NA,NA,NA,2047.13,443.92,172.48
2024-04-26 05:00:00,NA,NA,NA,2055.24,449.43,175.62
2024-04-26 06:00:00,NA,NA,NA,2083.45,474.38,222.48
2024-04-26 07:00:00,NA,NA,NA,2105.32,480.55,236.61
2024-04-26 08:00:00,NA,NA,NA,2810.47,487.53,240.14
2024-04-26 09:00:00,NA,NA,NA,3865.32,499.25,267.05
2024-04-26 10:00:00,NA,NA,NA,4168.59,515.82,319.13
2024-04-26 11:00:00,NA,NA,NA,3157.05,530.65,451.2
2024-04-26 12:00:00,NA,NA,NA,2874.43,517.88,508.05
2024-04-26 13:00:00,NA,NA,NA,2719.09,463.72,293.42
2024-04-26 14:00:00,NA,NA,NA,2425.89,466.29,273.34
2024-04-26 15:00:00,NA,NA,NA,2175.51,457,240.73
2024-04-26 16:00:00,NA,NA,NA,2129.64,451.54,215.23
2024-04-26 17:00:00,NA,NA,NA,2136.25,444.87,204.07
2024-04-26 18:00:00,NA,NA,NA,2153.14,443.18,206.76
2024-04-26 19:00:00,NA,NA,NA,2135.4,439.99,192.42
2024-04-26 20:00:00,NA,NA,NA,2168.3,436.53,183.06
2024-04-26 21:00:00,NA,NA,NA,2069.56,433.07,170.34
2024-04-26 22:00:00,NA,NA,NA,2042.33,432.03,161.13
2024-04-26 23:00:00,NA,NA,NA,2033.49,432.85,161.74
2024-04-27 00:00:00,NA,NA,NA,2028.06,434.09,161.42
2024-04-27 01:00:00,NA,NA,NA,2033.52,436.01,161.37
2024-04-27 02:00:00,NA,NA,NA,2035.34,436.17,153.49
2024-04-27 03:00:00,NA,NA,NA,2030.26,437.61,155.29
2024-04-27 04:00:00,NA,NA,NA,2029.74,438.62,151.27
2024-04-27 05:00:00,NA,NA,NA,2039.6,439.51,154.3
2024-04-27 06:00:00,NA,NA,NA,2041.09,439.74,145.53
2024-04-27 07:00:00,NA,NA,NA,2052.49,447.74,167
2024-04-27 08:00:00,NA,NA,NA,2066.22,454.56,188.49
2024-04-27 09:00:00,NA,NA,NA,2122.54,464.51,215.14
2024-04-27 10:00:00,NA,NA,NA,2139.61,474.93,216.53
2024-04-27 11:00:00,NA,NA,NA,2174.68,485.66,311.86
2024-04-27 12:00:00,NA,NA,NA,2168.75,481.24,337.24
2024-04-27 13:00:00,NA,NA,NA,2059.83,442.48,171.39
2024-04-27 14:00:00,NA,NA,NA,2047.13,438.61,155.4
2024-04-27 15:00:00,NA,NA,NA,2034.73,432.75,145.9
2024-04-27 16:00:00,NA,NA,NA,2074.35,432.4,150.2
2024-04-27 17:00:00,NA,NA,NA,2020.49,429.29,142.67
2024-04-27 18:00:00,NA,NA,NA,2016.96,428.59,138.07
2024-04-27 19:00:00,NA,NA,NA,2014.85,428.48,134.06
2024-04-27 20:00:00,NA,NA,NA,2017.03,429.27,142.25
2024-04-27 21:00:00,NA,NA,NA,2016.82,429.88,138.74
2024-04-27 22:00:00,NA,NA,NA,2016.44,430.59,141.04
2024-04-27 23:00:00,NA,NA,NA,2015.9,431.3,140.66
2024-04-28 00:00:00,NA,NA,NA,2017.2,432.07,141.71
2024-04-28 01:00:00,NA,NA,NA,2020.91,433.65,143.66
2024-04-28 02:00:00,NA,NA,NA,2024.24,435.2,145.87
2024-04-28 03:00:00,NA,NA,NA,2024.32,436.01,145.09
2024-04-28 04:00:00,NA,NA,NA,2025,436.5,145.93
2024-04-28 05:00:00,NA,NA,NA,2028.84,439.08,147.79
2024-04-28 06:00:00,NA,NA,NA,2035.87,442.93,149.76
2024-04-28 07:00:00,NA,NA,NA,2040.38,445.37,146.58
2024-04-28 08:00:00,NA,NA,NA,2043.79,446.37,145.04
2024-04-28 09:00:00,NA,NA,NA,2047.72,449.85,145.41
2024-04-28 10:00:00,NA,NA,NA,2058.09,452.86,150.39
2024-04-28 11:00:00,NA,NA,NA,2065.49,455.4,160.47
2024-04-28 12:00:00,NA,NA,NA,2075.71,456.89,171.35
2024-04-28 13:00:00,NA,NA,NA,2068.22,448.38,160.11
2024-04-28 14:00:00,NA,NA,NA,2064.43,444.37,153.19
2024-04-28 15:00:00,NA,NA,NA,2063.36,439.53,149.77
2024-04-28 16:00:00,NA,NA,NA,2078.44,436.84,150.7
2024-04-28 17:00:00,NA,NA,NA,2105.86,434.45,157.04
2024-04-28 18:00:00,NA,NA,NA,2098.56,431.43,159.88
2024-04-28 19:00:00,NA,NA,NA,2077.45,430.99,167.07
2024-04-28 20:00:00,NA,NA,NA,2076.43,431.35,170.71
2024-04-28 21:00:00,NA,NA,NA,2078.95,430.58,178.66
2024-04-28 22:00:00,NA,NA,NA,2081.85,430.71,186.07
2024-04-28 23:00:00,NA,NA,NA,2094.9,430.36,192.18
2024-04-29 00:00:00,NA,NA,NA,2170.78,438.17,229.43
2024-04-29 01:00:00,NA,NA,NA,2196.17,442.95,249.33
2024-04-29 02:00:00,NA,NA,NA,2187.69,449.55,268.42
2024-04-29 03:00:00,NA,NA,NA,2205.91,466.51,288.19
2024-04-29 04:00:00,NA,NA,NA,2189.71,472.37,255.4
2024-04-29 05:00:00,NA,NA,NA,2161.38,463.93,245.05
2024-04-29 06:00:00,NA,NA,NA,2148.75,458.3,219.09
2024-04-29 07:00:00,NA,NA,NA,2154.21,464.71,221.9
2024-04-29 08:00:00,NA,NA,NA,2178.17,474.95,241.05
2024-04-29 09:00:00,NA,NA,NA,2203.22,488.15,246.26
2024-04-29 10:00:00,NA,NA,NA,2218.12,499.74,234.41
2024-04-29 11:00:00,NA,NA,NA,2197.09,497.64,234.07
2024-04-29 12:00:00,NA,NA,NA,2222.14,511.93,276.32
2024-04-29 13:00:00,NA,NA,NA,2191.06,494.1,309.3
2024-04-29 14:00:00,NA,NA,NA,2117.61,459.03,259.78
2024-04-29 15:00:00,NA,NA,NA,2118.68,453.22,249.74
2024-04-29 16:00:00,NA,NA,NA,2101.15,445.97,225.95
2024-04-29 17:00:00,NA,NA,NA,2074.53,434.71,184.2
2024-04-29 18:00:00,NA,NA,NA,2064.97,432.22,172.06
2024-04-29 19:00:00,NA,NA,NA,2059,431.81,165.93
2024-04-29 20:00:00,NA,NA,NA,NA,NA,NA
2024-04-29 21:00:00,NA,NA,NA,NA,NA,NA
2024-04-29 22:00:00,NA,NA,NA,NA,NA,NA
2024-04-29 23:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 00:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 01:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 02:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 03:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 04:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 05:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 06:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 07:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 08:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 09:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 10:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 11:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 12:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 13:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 14:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 15:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 16:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 17:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 18:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 19:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 20:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 21:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 22:00:00,NA,NA,NA,NA,NA,NA
2024-04-30 23:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 00:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 01:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 02:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 03:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 04:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 05:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 06:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 07:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 08:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 09:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 10:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 11:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 12:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 13:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 14:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 15:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 16:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 17:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 18:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 19:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 20:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 21:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 22:00:00,NA,NA,NA,NA,NA,NA
2024-05-01 23:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 00:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 01:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 02:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 03:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 04:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 05:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 06:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 07:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 08:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 09:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 10:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 11:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 12:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 13:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 14:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 15:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 16:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 17:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 18:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 19:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 20:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 21:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 22:00:00,NA,NA,NA,NA,NA,NA
2024-05-02 23:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 00:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 01:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 02:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 03:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 04:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 05:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 06:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 07:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 08:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 09:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 10:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 11:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 12:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 13:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 14:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 15:00:00,NA,NA,NA,NA,NA,NA
2024-05-03 16:00:00,NA,NA,NA,2051.85,439.23,174.8
2024-05-03 17:00:00,NA,NA,NA,2096.75,439.07,185.71
2024-05-03 18:00:00,NA,NA,NA,2114.15,436.71,183.31
2024-05-03 19:00:00,NA,NA,NA,2063.19,434.21,169.24
2024-05-03 20:00:00,NA,NA,NA,2031.07,433.55,156.48
2024-05-03 21:00:00,NA,NA,NA,2019.4,433.31,149.27
2024-05-03 22:00:00,NA,NA,NA,2018.27,431.66,152.9
2024-05-03 23:00:00,NA,NA,NA,2014.82,429.02,144.37
2024-05-04 00:00:00,NA,NA,NA,2015.32,430.48,146.67
2024-05-04 01:00:00,NA,NA,NA,2035.53,433.2,151.96
2024-05-04 02:00:00,NA,NA,NA,2062.43,436.04,157.36
2024-05-04 03:00:00,NA,NA,NA,2054.13,438.72,172.11
2024-05-04 04:00:00,NA,NA,NA,2065.53,448.03,195.97
2024-05-04 05:00:00,NA,NA,NA,2083.33,461.21,217.94
2024-05-04 06:00:00,NA,NA,NA,2114.24,470.06,214.22
2024-05-04 07:00:00,NA,NA,NA,2196.77,484.86,239.67
2024-05-04 08:00:00,NA,NA,NA,2363.68,486.82,252.4
2024-05-04 09:00:00,NA,NA,NA,3620.32,487.6,249.87
2024-05-04 10:00:00,NA,NA,NA,3575.17,495.51,272.4
2024-05-04 11:00:00,NA,NA,NA,4466.44,495.23,292.77
2024-05-04 12:00:00,NA,NA,NA,2685.48,449.1,193.65
2024-05-04 13:00:00,NA,NA,NA,2033.83,430.37,138.74
2024-05-04 14:00:00,NA,NA,NA,2058.56,428.79,133.2
2024-05-04 15:00:00,NA,NA,NA,2060.02,428.2,133.02
2024-05-04 16:00:00,NA,NA,NA,2075.23,428.16,140.99
2024-05-04 17:00:00,NA,NA,NA,2119.91,428.82,144.45
2024-05-04 18:00:00,NA,NA,NA,2116.24,429.98,151.62
2024-05-04 19:00:00,NA,NA,NA,2050.46,428.86,147.27
2024-05-04 20:00:00,NA,NA,NA,2014.86,428.14,144.78
2024-05-04 21:00:00,NA,NA,NA,2016.3,428.67,140.7
2024-05-04 22:00:00,NA,NA,NA,2018.14,430.23,144.59
2024-05-04 23:00:00,NA,NA,NA,2018.01,430.95,143.35
2024-05-05 00:00:00,NA,NA,NA,2015.92,431.89,138.59
2024-05-05 01:00:00,NA,NA,NA,2012.43,432.19,131.47
2024-05-05 02:00:00,NA,NA,NA,2012.12,431.72,125.12
2024-05-05 03:00:00,NA,NA,NA,2026.46,433.87,135.08
2024-05-05 04:00:00,NA,NA,NA,2023.38,431.42,123.46
2024-05-05 05:00:00,NA,NA,NA,2028.61,432.11,124.48
2024-05-05 06:00:00,NA,NA,NA,2026.8,431.47,122.56
2024-05-05 07:00:00,NA,NA,NA,2030.52,431.41,120.17
2024-05-05 08:00:00,NA,NA,NA,2028.65,431.44,120.55
2024-05-05 09:00:00,NA,NA,NA,2034.72,431.99,120.75
2024-05-05 10:00:00,NA,NA,NA,2033.71,432,120.49
2024-05-05 11:00:00,NA,NA,NA,2036.49,431.6,124.81
2024-05-05 12:00:00,NA,NA,NA,2045.11,430.89,132.83
2024-05-05 13:00:00,NA,NA,NA,2019.66,429.75,127.44
2024-05-05 14:00:00,NA,NA,NA,2010.98,429.36,125.26
2024-05-05 15:00:00,NA,NA,NA,2009.24,429.54,129.33
2024-05-05 16:00:00,NA,NA,NA,2009.76,429.49,130.33
2024-05-05 17:00:00,NA,NA,NA,2008.68,428.85,123.83
2024-05-05 18:00:00,NA,NA,NA,2021.53,429.23,129.3
2024-05-05 19:00:00,NA,NA,NA,2045.26,430.21,137.24
2024-05-05 20:00:00,NA,NA,NA,2035.09,429.41,135.55
2024-05-05 21:00:00,NA,NA,NA,2017.84,429.9,137.08
2024-05-05 22:00:00,NA,NA,NA,2022.25,431.36,141.58
2024-05-05 23:00:00,NA,NA,NA,2035.57,434.58,154.71
2024-05-06 00:00:00,NA,NA,NA,2055.55,437.5,163
2024-05-06 01:00:00,NA,NA,NA,2205.26,440.28,165.79
2024-05-06 02:00:00,NA,NA,NA,3213.28,445.63,175.72
2024-05-06 03:00:00,NA,NA,NA,2912.19,445.06,162.4
2024-05-06 04:00:00,NA,NA,NA,2184.99,443.76,166.42
2024-05-06 05:00:00,NA,NA,NA,2197.3,449.46,187.79
2024-05-06 06:00:00,NA,NA,NA,2239.51,449.27,176.82
2024-05-06 07:00:00,NA,NA,NA,2340.5,452.79,194.03
2024-05-06 08:00:00,NA,NA,NA,2535.81,457.64,210.67
2024-05-06 09:00:00,NA,NA,NA,2218.84,469.13,269.09
2024-05-06 10:00:00,NA,NA,NA,2275.77,473.43,290.24
2024-05-06 11:00:00,NA,NA,NA,2362.7,482.99,336.19
2024-05-06 12:00:00,NA,NA,NA,2456.48,494.31,417.5
2024-05-06 13:00:00,NA,NA,NA,4108.93,495.99,440.33
2024-05-06 14:00:00,NA,NA,NA,4064.31,493.33,452.84
2024-05-06 15:00:00,NA,NA,NA,4577.93,491.88,457.49
2024-05-06 16:00:00,NA,NA,NA,4395.07,483.05,427.13
2024-05-06 17:00:00,NA,NA,NA,2868.96,471.23,390.18
2024-05-06 18:00:00,NA,NA,NA,2246.27,447.79,257.51
2024-05-06 19:00:00,NA,NA,NA,2095.2,438.7,195.45
2024-05-06 20:00:00,NA,NA,NA,2074.75,434.73,177.04
2024-05-06 21:00:00,NA,NA,NA,2059.8,432.87,165.88
2024-05-06 22:00:00,NA,NA,NA,2057.58,434.21,171.24
2024-05-06 23:00:00,NA,NA,NA,2055.09,434.26,168.55
2024-05-07 00:00:00,NA,NA,NA,2060.81,436.17,165.28
2024-05-07 01:00:00,NA,NA,NA,2069.53,443.73,192.51
2024-05-07 02:00:00,NA,NA,NA,2089.76,451.28,207.95
2024-05-07 03:00:00,NA,NA,NA,2113.67,463.87,228.28
2024-05-07 04:00:00,NA,NA,NA,2123.08,472.06,233.38
2024-05-07 05:00:00,NA,NA,NA,2127.5,473.5,270.63
2024-05-07 06:00:00,NA,NA,NA,2159.04,484.08,283.38
2024-05-07 07:00:00,NA,NA,NA,2182.32,494.28,246.95
2024-05-07 08:00:00,NA,NA,NA,2189.25,495.6,236.19
2024-05-07 09:00:00,NA,NA,NA,2171.8,487.17,244.49
2024-05-07 10:00:00,NA,NA,NA,2183.5,498.35,264.05
2024-05-07 11:00:00,NA,NA,NA,2200.96,497.95,306.66
2024-05-07 12:00:00,NA,NA,NA,2182.99,484.82,294.68
2024-05-07 13:00:00,NA,NA,NA,2124.78,458.84,247.1
2024-05-07 14:00:00,NA,NA,NA,2128.31,455.87,264.95
2024-05-07 15:00:00,2055.54,444.72,34.3,2095.04,447.89,234.03
2024-05-07 16:00:00,2059.06,451.2,178.3,2120.61,442.32,203.98
2024-05-07 17:00:00,2036.91,440.01,168.87,2079.12,438.41,200.01
2024-05-07 18:00:00,2055.71,439,168.16,2065.69,437.68,206.58
2024-05-07 19:00:00,2068.69,439.28,180.69,2049.11,433.13,166.21
2024-05-07 20:00:00,2092.34,442.85,192.5,2046.22,431.3,157.8
2024-05-07 21:00:00,2088.17,442.41,197.18,2048.24,430.83,155.83
2024-05-07 22:00:00,2130.89,452.35,263.29,2044.84,430.23,155.55
2024-05-07 23:00:00,2156.81,455.35,274.92,2046.18,430.7,157.39
2024-05-08 00:00:00,2219.71,462.38,319.48,2067.12,435.55,176.3
2024-05-08 01:00:00,2253.53,463.11,334.27,2058.53,442.33,182.37
2024-05-08 02:00:00,2578.91,478.8,429.45,2061.99,443.7,166.08
2024-05-08 03:00:00,2433.81,483.26,463.27,2075.53,446.64,170.22
2024-05-08 04:00:00,2171.21,461.03,292.76,2094.83,450.81,170.63
2024-05-08 05:00:00,2213.78,463.31,337.56,2170.33,456.63,179.24
2024-05-08 06:00:00,2227.62,465.38,374.49,2220.44,462.59,185.99
2024-05-08 07:00:00,2249.08,465.6,302.4,2322.72,468.07,193
2024-05-08 08:00:00,2269.54,468.75,256.69,2305.31,472.41,193.82
2024-05-08 09:00:00,2682.04,490.92,352.4,2210.14,469.5,192.7
2024-05-08 10:00:00,2556.16,491.18,338.68,2125.01,468.08,186.36
2024-05-08 11:00:00,2428.94,491.87,366.53,2118.24,467.71,176.27
2024-05-08 12:00:00,2361.58,492.16,393.31,2127.28,470.12,179.16
2024-05-08 13:00:00,2240.17,480.15,283.12,2171.26,471.15,195.29
2024-05-08 14:00:00,2253.57,481.65,284.8,2247.18,464.14,209.32
2024-05-08 15:00:00,2246.66,481.76,333.39,2230.48,458.51,217.97
2024-05-08 16:00:00,2201.02,471.51,302.19,2148.37,454.23,231.19
2024-05-08 17:00:00,2146.78,457.2,259.54,2104.74,443.91,199.81
2024-05-08 18:00:00,2091.2,445.7,232.2,2064.1,436.23,167.51
2024-05-08 19:00:00,2074.54,443.22,193.05,2056.56,433.82,158.46
2024-05-08 20:00:00,2067.5,441.31,199.77,2043.69,433.04,152.79
2024-05-08 21:00:00,2067.66,441.45,210.9,2046.1,432.41,150.89
2024-05-08 22:00:00,2058.95,438.97,203.19,2043.69,430.07,148.77
2024-05-08 23:00:00,2064.25,438,207.7,2042.19,430.16,155.94
2024-05-09 00:00:00,2090.46,437.8,200.99,2024.87,430.98,146.37
2024-05-09 01:00:00,2079.35,438.39,186.02,2024.25,434.16,145.23
2024-05-09 02:00:00,2079.15,438.66,167.29,2026.67,437.28,155.18
2024-05-09 03:00:00,2180.62,446.47,183.57,2031.63,439.63,150.24
2024-05-09 04:00:00,2068.53,443.59,152.94,2037.78,444.57,155.23
2024-05-09 05:00:00,2232.87,437.32,121.6,2037.83,447.71,148.14
2024-05-09 06:00:00,2159.65,437.21,117.43,2039.29,446.38,141.19
2024-05-09 07:00:00,2192.08,437.7,121.77,2048.41,447.48,171.36
2024-05-09 08:00:00,2167.54,434.5,130.35,2056.64,453.73,162.4
2024-05-09 09:00:00,2199.75,439.98,139.04,2082.19,459.31,152.95
2024-05-09 10:00:00,2257.22,437.62,143.44,2117.06,473.89,207.57
2024-05-09 11:00:00,2215.55,436.07,139.82,2099.36,471.06,194.52
2024-05-09 12:00:00,2172.02,435.58,178.06,2059.91,451.99,168.8
2024-05-09 13:00:00,2166.46,436.17,169.08,2042.08,438.15,145.07
2024-05-09 14:00:00,2133.2,432.62,121.22,2041.8,435.19,144.74
2024-05-09 15:00:00,2086.06,430.52,114.01,2042.5,433.73,146.1
2024-05-09 16:00:00,2092.9,430.66,121.22,2045.13,433.46,159.95
2024-05-09 17:00:00,2083.82,426.73,113.42,2043.88,432.88,151.02
2024-05-09 18:00:00,2078.68,424.62,112.45,2043.06,433.09,153.35
2024-05-09 19:00:00,2082.43,424.73,124.9,2047.58,432.91,206.12
2024-05-09 20:00:00,2103.48,426.83,152.4,2093.69,435.61,188.14
2024-05-09 21:00:00,2086.96,426.9,148.34,2195.9,442.72,219.82
2024-05-09 22:00:00,2087.97,426.24,143.15,2074.6,443.47,215.46
2024-05-09 23:00:00,2095.83,426.82,155.16,2062.84,442.6,210.61
2024-05-10 00:00:00,NA,NA,NA,2050.66,442.39,194.38
2024-05-10 01:00:00,NA,NA,NA,2045.27,444.52,177.25
2024-05-10 02:00:00,NA,NA,NA,2050.9,447.23,174.89
2024-05-10 03:00:00,NA,NA,NA,2407.17,450.57,180.82
2024-05-10 04:00:00,NA,NA,NA,2433.45,446.84,161.57
2024-05-10 05:00:00,NA,NA,NA,2053.36,444.97,144.81
2024-05-10 06:00:00,NA,NA,NA,2046.63,442.03,143.02
2024-05-10 07:00:00,NA,NA,NA,2045.28,441.29,134.03
2024-05-10 08:00:00,NA,NA,NA,2028.73,435.47,125.71
2024-05-10 09:00:00,NA,NA,NA,2022.53,433.13,123.87
2024-05-10 10:00:00,NA,NA,NA,2024.89,432.68,126.41
2024-05-10 11:00:00,NA,NA,NA,2077.12,433.43,133.75
2024-05-10 12:00:00,NA,NA,NA,2021.49,432.28,133.91
2024-05-10 13:00:00,NA,NA,NA,2024.53,437.51,136.43
2024-05-10 14:00:00,NA,NA,NA,2024.69,433.04,136.07
2024-05-10 15:00:00,NA,NA,NA,2016.39,428.36,131.49
2024-05-10 16:00:00,NA,NA,NA,2016.31,429.86,131.59
2024-05-10 17:00:00,NA,NA,NA,2017,428.55,133.06
2024-05-10 18:00:00,NA,NA,NA,2024.04,429.42,141.33
2024-05-10 19:00:00,NA,NA,NA,2018.16,431.17,139.12
2024-05-10 20:00:00,NA,NA,NA,2025.9,432.8,152.55
2024-05-10 21:00:00,NA,NA,NA,2027.36,430.74,149.85
2024-05-10 22:00:00,NA,NA,NA,2051.24,435.23,159.02
2024-05-10 23:00:00,NA,NA,NA,2022.56,435.61,164.13
2024-05-11 00:00:00,NA,NA,NA,2025.48,436.25,175.35
2024-05-11 01:00:00,NA,NA,NA,2038.82,440.38,186.33
2024-05-11 02:00:00,NA,NA,NA,2952.12,437.38,163.88
2024-05-11 03:00:00,NA,NA,NA,2913.27,437.76,157.69
2024-05-11 04:00:00,NA,NA,NA,2445.85,445.27,192.66
2024-05-11 05:00:00,NA,NA,NA,2078.86,449.66,204.92
2024-05-11 06:00:00,NA,NA,NA,2082.57,451.53,189.75
2024-05-11 07:00:00,NA,NA,NA,2072.12,450.1,195.35
2024-05-11 08:00:00,NA,NA,NA,2064.4,450.32,201.87
2024-05-11 09:00:00,NA,NA,NA,2074.94,453.93,186.31
2024-05-11 10:00:00,NA,NA,NA,2085.55,456.05,182.91
2024-05-11 11:00:00,NA,NA,NA,2092.01,458.01,209.14
2024-05-11 12:00:00,NA,NA,NA,2075.23,447.48,191.06
